# S_MO matrix (96x96)  rows=rinf MOs, cols=rstack MOs  (0-based indexing)
 -0.70709255    0.70711920    0.00001202   -0.00000157   -0.00018966    0.00018569    0.00000001   -0.00000001    0.00000000    0.00000000    0.00001903    0.00000541    0.00000000    0.00000000   -0.00039994   -0.00044127    0.00000002    0.00000003   -0.00001365   -0.00000000   -0.00000849    0.00000000    0.00000000   -0.00000001   -0.00000000    0.00000000   -0.00000001   -0.00000001    0.00065978    0.00013211    0.00000000    0.00017121    0.00004446    0.00000000    0.00020684   -0.00000002    0.00000003    0.00000003    0.00011999   -0.00000001   -0.00000000   -0.00012497    0.00000002   -0.00000000   -0.00000000    0.00000000   -0.00114059    0.00000001    0.00000002    0.00000003    0.00000000    0.00000000    0.00000000    0.00000000   -0.00000000   -0.00000000    0.00008189   -0.00028843   -0.00000000   -0.00000000   -0.00003231    0.00000001   -0.00000000   -0.00002676   -0.00000003    0.00000001   -0.00000001    0.00000000    0.00000000   -0.00000004   -0.00008007    0.00018037    0.00007977    0.00033947    0.00000001    0.00000001    0.00000003    0.00000003   -0.00000000   -0.00000000    0.00002526   -0.00007106   -0.00000001    0.00000001    0.00000006    0.00000006   -0.00003377   -0.00008189   -0.00000001   -0.00000001    0.00000009    0.00000009   -0.00000006   -0.00000006    0.00000000   -0.00000001
  0.70713305    0.70707871   -0.00002369    0.00001998   -0.00018963   -0.00018572   -0.00000000    0.00000000    0.00000000    0.00000000    0.00001902   -0.00000541    0.00000000    0.00000000   -0.00039985    0.00044133    0.00000004   -0.00000005   -0.00001364    0.00000000    0.00000850    0.00000000    0.00000000    0.00000001    0.00000000    0.00000000   -0.00000001    0.00000002    0.00065967    0.00013211   -0.00000000   -0.00017123   -0.00004446   -0.00000000    0.00020682   -0.00000004   -0.00000003    0.00000005    0.00011995   -0.00000003    0.00000001    0.00012502   -0.00000004    0.00000000   -0.00000000    0.00000000    0.00114084   -0.00000001    0.00000003   -0.00000004    0.00000001   -0.00000001   -0.00000002    0.00000002   -0.00000002    0.00000002    0.00008183    0.00028844   -0.00000001    0.00000001   -0.00003230   -0.00000001   -0.00000001    0.00002675    0.00000001   -0.00000002   -0.00000002   -0.00000001    0.00000001   -0.00000000   -0.00008009   -0.00018044    0.00007977   -0.00033956   -0.00000001    0.00000002    0.00000003   -0.00000003    0.00000002   -0.00000001    0.00002532    0.00007114   -0.00000001   -0.00000001    0.00000000    0.00000000   -0.00003377    0.00008191   -0.00000000    0.00000000    0.00000005   -0.00000005   -0.00000008    0.00000008    0.00000000    0.00000000
  0.00002863    0.00001504    0.70702724   -0.70718528   -0.00000001   -0.00000001    0.00013144    0.00012141   -0.00000000   -0.00000001   -0.00000001    0.00000001   -0.00000000   -0.00000000   -0.00000005    0.00000005   -0.00031883    0.00033190   -0.00000001   -0.00000000   -0.00000001    0.00000816   -0.00000000   -0.00002740   -0.00000000   -0.00000000    0.00006185   -0.00013616   -0.00000003   -0.00000001    0.00000000   -0.00000000   -0.00000003   -0.00000000   -0.00000005   -0.00044522    0.00001093    0.00008298    0.00000004    0.00015326   -0.00000001   -0.00000005   -0.00009642   -0.00000000    0.00000000   -0.00000000   -0.00000003    0.00041375    0.00007956   -0.00071928   -0.00000001    0.00000001    0.00000002   -0.00000002    0.00000002   -0.00000002    0.00000002    0.00000002    0.00000001   -0.00000001   -0.00000000    0.00000001    0.00000001    0.00000000   -0.00010941   -0.00000346    0.00003720    0.00000001   -0.00000001    0.00036633    0.00000002    0.00000002   -0.00000001    0.00000002    0.00000001   -0.00000001   -0.00003162    0.00027745   -0.00000001    0.00000001   -0.00000004   -0.00000004    0.00000001    0.00000001    0.00000571   -0.00005634    0.00000005   -0.00000005    0.00000000   -0.00000000   -0.00002196    0.00007199   -0.00004170    0.00015232   -0.00000000   -0.00000000
  0.00000708   -0.00000337    0.70719655    0.70701597    0.00000000   -0.00000001   -0.00013144    0.00012140    0.00000000    0.00000000    0.00000002    0.00000002    0.00000000    0.00000000    0.00000002    0.00000002    0.00031881    0.00033188    0.00000001   -0.00000000   -0.00000001   -0.00000816    0.00000000   -0.00002740   -0.00000000    0.00000000   -0.00006184   -0.00013616    0.00000002   -0.00000000    0.00000000    0.00000001   -0.00000002    0.00000000    0.00000003    0.00044525    0.00001093   -0.00008299   -0.00000002   -0.00015325   -0.00000000   -0.00000003   -0.00009645   -0.00000000   -0.00000000    0.00000000   -0.00000002    0.00041377   -0.00007955   -0.00071929    0.00000000    0.00000000   -0.00000000   -0.00000000    0.00000000    0.00000000   -0.00000003    0.00000003    0.00000001    0.00000001   -0.00000002   -0.00000001    0.00000001   -0.00000001    0.00010943    0.00000346    0.00003720   -0.00000000    0.00000000    0.00036637   -0.00000002    0.00000003   -0.00000001   -0.00000000   -0.00000001   -0.00000001    0.00003160    0.00027743    0.00000000    0.00000000    0.00000007   -0.00000007    0.00000001   -0.00000001   -0.00000577   -0.00005641    0.00000001    0.00000001   -0.00000000   -0.00000000    0.00002185    0.00007188    0.00004179    0.00015241    0.00000000   -0.00000000
 -0.00013615    0.00013379   -0.00000000   -0.00000000    0.70998344   -0.70419222    0.00000092    0.00000082    0.00000020    0.00000020    0.00197788    0.00051484    0.00000011    0.00000011   -0.00296431    0.00456336   -0.00000013    0.00000018   -0.00049042    0.00000006    0.00005531    0.00000003    0.00000006   -0.00000003    0.00000001    0.00000000    0.00000002   -0.00000003    0.00076902    0.00031516   -0.00000002   -0.00018120   -0.00026797    0.00000002    0.00007489    0.00000031   -0.00000008   -0.00000000    0.00013943    0.00000009    0.00000010    0.00035987    0.00000020   -0.00000001   -0.00000010    0.00000000    0.00130517   -0.00000018    0.00000009    0.00000008    0.00000001   -0.00000001   -0.00000006    0.00000006   -0.00000009    0.00000008   -0.00003244    0.00028271   -0.00000008    0.00000007    0.00003797   -0.00000003   -0.00000002    0.00005954    0.00000016   -0.00000012   -0.00000013   -0.00000001    0.00000002   -0.00000021    0.00000267    0.00001125    0.00004656   -0.00014801   -0.00000004    0.00000004   -0.00000011    0.00000008    0.00000006   -0.00000004   -0.00000091    0.00001814   -0.00000002   -0.00000001   -0.00000023    0.00000023    0.00000320   -0.00001156    0.00000005   -0.00000003   -0.00000006    0.00000005    0.00000005   -0.00000007    0.00000001    0.00000001
  0.00013613    0.00013381    0.00000001   -0.00000001    0.70998519    0.70419045   -0.00000021    0.00000024   -0.00000008    0.00000002    0.00197757   -0.00051511    0.00000000   -0.00000003   -0.00296483   -0.00456388   -0.00000001   -0.00000000   -0.00049038    0.00000003   -0.00005531    0.00000000   -0.00000004    0.00000000   -0.00000003    0.00000002    0.00000000    0.00000000    0.00076868    0.00031519   -0.00000005    0.00018105    0.00026794   -0.00000006    0.00007483   -0.00000005   -0.00000008   -0.00000006    0.00013933   -0.00000004    0.00000005   -0.00035992    0.00000005   -0.00000004    0.00000007    0.00000003   -0.00130487   -0.00000003   -0.00000007   -0.00000006   -0.00000003   -0.00000002   -0.00000002   -0.00000004    0.00000006    0.00000003   -0.00003245   -0.00028266    0.00000004   -0.00000000    0.00003795    0.00000002   -0.00000002   -0.00005955   -0.00000011    0.00000012   -0.00000012    0.00000003   -0.00000000   -0.00000013    0.00000274   -0.00001133    0.00004659    0.00014799   -0.00000004   -0.00000005    0.00000006    0.00000001   -0.00000001   -0.00000003   -0.00000089   -0.00001815    0.00000005   -0.00000003    0.00000016    0.00000015    0.00000311    0.00001152    0.00000004   -0.00000001    0.00000005    0.00000008   -0.00000004   -0.00000002   -0.00000001   -0.00000002
  0.00000000    0.00000000    0.00008372   -0.00008811    0.00000088   -0.00000086   -0.70965134   -0.70453558    0.00000059   -0.00000045    0.00000004    0.00000004    0.00000009    0.00000000    0.00000058    0.00000051   -0.00239935   -0.00309988    0.00000001    0.00000008   -0.00000004   -0.00115003   -0.00000008    0.00009316   -0.00000000    0.00000000    0.00036982    0.00098456   -0.00000001    0.00000012    0.00000001   -0.00000013   -0.00000012   -0.00000001    0.00000017   -0.00130647   -0.00019543    0.00023516   -0.00000010    0.00041678    0.00000015   -0.00000010    0.00060013    0.00000001    0.00000011    0.00000005   -0.00000006   -0.00081532    0.00037833    0.00177897    0.00000005    0.00000006    0.00000003   -0.00000003    0.00000006    0.00000003    0.00000003    0.00000000    0.00000004    0.00000003    0.00000002    0.00000006    0.00000000    0.00000003   -0.00010140    0.00008063   -0.00012512    0.00000004    0.00000005   -0.00047731   -0.00000007    0.00000001    0.00000004    0.00000000   -0.00000004   -0.00000009   -0.00012940   -0.00039680   -0.00000009    0.00000003   -0.00000004   -0.00000001    0.00000004   -0.00000003    0.00000151    0.00005693   -0.00000000   -0.00000008   -0.00000003    0.00000004   -0.00002271   -0.00001359   -0.00002883   -0.00014760    0.00000007   -0.00000000
 -0.00000001    0.00000001   -0.00008374   -0.00008809   -0.00000017   -0.00000029   -0.70964606    0.70454090   -0.00000079   -0.00000069   -0.00000029    0.00000030    0.00000003    0.00000007    0.00000022   -0.00000022   -0.00239993    0.00310053    0.00000006    0.00000003    0.00000008   -0.00114987    0.00000004   -0.00009319   -0.00000000   -0.00000000    0.00036989   -0.00098463    0.00000011    0.00000005   -0.00000018    0.00000000    0.00000001    0.00000016    0.00000006   -0.00130583    0.00019552    0.00023497   -0.00000018    0.00041665    0.00000008    0.00000019   -0.00060002   -0.00000006   -0.00000006   -0.00000008    0.00000009    0.00081491    0.00037835   -0.00177858    0.00000009   -0.00000009   -0.00000003    0.00000001    0.00000002   -0.00000001   -0.00000011   -0.00000009    0.00000002   -0.00000005   -0.00000005    0.00000004    0.00000004    0.00000005   -0.00010129    0.00008057    0.00012499   -0.00000003    0.00000001    0.00047713   -0.00000008   -0.00000013   -0.00000019    0.00000015   -0.00000008    0.00000006   -0.00012939    0.00039678   -0.00000001   -0.00000003    0.00000032    0.00000032    0.00000000   -0.00000000    0.00000123   -0.00005664    0.00000014   -0.00000010   -0.00000003   -0.00000001   -0.00002288    0.00001370   -0.00002884    0.00014752    0.00000002   -0.00000001
  0.00000000    0.00000000   -0.00000000    0.00000000    0.00000004    0.00000005    0.00000047    0.00000057    0.70948690   -0.70471430    0.00000185   -0.00000175    0.00000018    0.00000023    0.00000002    0.00000001   -0.00000018    0.00000020    0.00000002    0.00224360    0.00000001    0.00000004    0.00021078   -0.00000001    0.00000000    0.00000000   -0.00000006    0.00000007   -0.00000003   -0.00000012    0.00034625   -0.00000008    0.00000011   -0.00064183    0.00000007    0.00000010    0.00000008   -0.00000012    0.00000003   -0.00000004    0.00007503   -0.00000003    0.00000006   -0.00000008    0.00025600   -0.00000008   -0.00000004   -0.00000018    0.00000016   -0.00000008    0.00000013   -0.00000013    0.00025025   -0.00056806    0.00000002   -0.00000002    0.00000008    0.00000009    0.00000009   -0.00000008    0.00000003   -0.00001843   -0.00006865    0.00000001    0.00000018   -0.00000013   -0.00000012    0.00003925   -0.00006435   -0.00000020    0.00000010    0.00000009   -0.00000005    0.00000007    0.00005304    0.00006121   -0.00000009    0.00000006   -0.00000000   -0.00000002   -0.00000007   -0.00000008    0.00000008    0.00000008   -0.00000025    0.00000025    0.00000001   -0.00000001    0.00002150   -0.00001642   -0.00000023    0.00000023    0.00000009   -0.00000007    0.00000006    0.00000005
  0.00000000    0.00000000   -0.00000000    0.00000001    0.00000017   -0.00000023    0.00000066   -0.00000082   -0.70949070   -0.70471048    0.00000054    0.00000075    0.00000002    0.00000006    0.00000028    0.00000024    0.00000029    0.00000031    0.00000000   -0.00224335   -0.00000001   -0.00000005    0.00021056   -0.00000002   -0.00000002    0.00000002   -0.00000002   -0.00000001    0.00000002   -0.00000002   -0.00034614   -0.00000000   -0.00000002   -0.00064168    0.00000002   -0.00000022    0.00000015    0.00000018    0.00000001    0.00000003   -0.00007468    0.00000000    0.00000007   -0.00000010    0.00025634    0.00000010    0.00000001   -0.00000014   -0.00000000    0.00000012    0.00000011    0.00000009   -0.00025016   -0.00056799   -0.00000005   -0.00000002    0.00000003   -0.00000004   -0.00000001    0.00000004   -0.00000004    0.00001844   -0.00006868   -0.00000008   -0.00000012    0.00000009   -0.00000006   -0.00003914   -0.00006417   -0.00000011   -0.00000005    0.00000006    0.00000001    0.00000005   -0.00005304    0.00006121    0.00000003    0.00000005   -0.00000000    0.00000002   -0.00000000    0.00000003   -0.00000003    0.00000000    0.00000010    0.00000011    0.00000001   -0.00000004   -0.00002141   -0.00001627    0.00000011    0.00000009   -0.00000006   -0.00000008    0.00000004   -0.00000002
